metric,metric_display,test,trend,aspect,total_strata,combined_z_stat,two_tailed_p,one_sided_p_value,supports_expected,expected_direction,finding,scenario,example_count,model_id,model_name,jt_statistic,jt_pvalue,rule_count
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.243).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2433783108445777,3.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.258).,1.0,,-4,gpt-oss (20.9 B),1.5,0.25787106446776614,3.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.081).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.08095952023988005,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.507).,1.0,,-2,llama 3.1 (8 B),2.5,0.5067466266866567,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.269).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2688655672163918,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,1.0,,-4,gpt-oss (20.9 B),4.5,1.0,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.171).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.17091454272863568,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.515).,1.0,,-2,llama 3.1 (8 B),2.5,0.5147426286856571,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.76).,1.0,,-3,mistral-nemo (12.2 B),3.5,0.7596201899050474,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.261).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2608695652173913,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.359).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.35932033983008493,6.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,1.0,,-2,llama 3.1 (8 B),1.5,0.25987006496751625,6.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.248).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2478760619690155,6.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.387).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.3868065967016492,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.246).,1.0,,-2,llama 3.1 (8 B),1.5,0.24587706146926536,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.745).,1.0,,-3,mistral-nemo (12.2 B),3.5,0.7446276861569215,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.239).,1.0,,-4,gpt-oss (20.9 B),1.5,0.23888055972013994,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.376).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.3758120939530235,8.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.257).,1.0,,-2,llama 3.1 (8 B),1.5,0.25737131434282856,8.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.252).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2518740629685157,8.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.62).,1.0,,-1,llama 3.2 (3.2 B),3.0,0.6196901549225388,9.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.369).,1.0,,-2,llama 3.1 (8 B),2.0,0.36931534232883556,9.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.241).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2413793103448276,9.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.507).,1.0,,-1,llama 3.2 (3.2 B),2.5,0.5072463768115942,10.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.252).,1.0,,-2,llama 3.1 (8 B),1.5,0.25237381309345325,10.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.247).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.24737631184407796,10.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.262).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2623688155922039,10.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.363).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.3633183408295852,11.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,1.0,,-2,llama 3.1 (8 B),1.5,0.26036981509245377,11.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.244).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.24437781109445278,11.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.238).,1.0,,-4,gpt-oss (20.9 B),1.5,0.23788105947026486,11.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.362).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.3618190904547726,12.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.27).,1.0,,-2,llama 3.1 (8 B),1.5,0.2703648175912044,12.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.256).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.255872063968016,12.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.509).,1.0,,-4,gpt-oss (20.9 B),2.5,0.5087456271864068,12.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.373).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.3733133433283358,13.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.247).,1.0,,-2,llama 3.1 (8 B),1.5,0.24737631184407796,13.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.272).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.271864067966017,13.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.179).,2.0,,-1,llama 3.2 (3.2 B),1.0,0.1794102948525737,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.154).,2.0,,-2,llama 3.1 (8 B),1.0,0.1539230384807596,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.233).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.23288355822088955,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.512).,2.0,,-4,gpt-oss (20.9 B),2.5,0.511744127936032,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.162).,2.0,,-1,llama 3.2 (3.2 B),1.0,0.16241879060469766,2.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0775).,2.0,,-2,llama 3.1 (8 B),0.5,0.07746126936531735,2.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0855).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.08545727136431784,2.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.168).,2.0,,-4,gpt-oss (20.9 B),1.0,0.1679160419790105,2.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0775).,2.0,,-1,llama 3.2 (3.2 B),0.5,0.07746126936531735,3.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,2.0,,-2,llama 3.1 (8 B),1.5,0.25987006496751625,3.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.085).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.08495752123938032,3.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.25).,2.0,,-4,gpt-oss (20.9 B),1.5,0.24987506246876562,3.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.091).,2.0,,-1,llama 3.2 (3.2 B),0.5,0.09095452273863068,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.182).,2.0,,-2,llama 3.1 (8 B),1.0,0.18190904547726136,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.173).,2.0,,-3,mistral-nemo (12.2 B),1.0,0.1729135432283858,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.264).,2.0,,-4,gpt-oss (20.9 B),1.5,0.26436781609195403,4.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.249).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2493753123438281,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.165).,2.0,,-2,llama 3.1 (8 B),1.0,0.16491754122938532,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0845).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.08445777111444278,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.257).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25687156421789104,5.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.266).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.26636681659170414,6.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.169).,2.0,,-2,llama 3.1 (8 B),1.0,0.16891554222888555,6.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.261).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.2608695652173913,6.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.262).,2.0,,-4,gpt-oss (20.9 B),1.5,0.26186906546726635,6.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.526).,2.0,,-1,llama 3.2 (3.2 B),2.5,0.5262368815592204,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.378).,2.0,,-2,llama 3.1 (8 B),2.0,0.3778110944527736,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.076).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.07596201899050475,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.236).,2.0,,-4,gpt-oss (20.9 B),1.5,0.23588205897051473,7.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.495).,2.0,,-1,llama 3.2 (3.2 B),2.5,0.4947526236881559,8.0
